2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3213570000,
2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389900000,
2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3535390000,
2414.5,2416.679932,2412.199951,2415.820068,2415.820068,2805040000,
2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3203160000,
2415.629883,2415.98999,2403.590088,2411.800049,2411.800049,4516110000,
2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3857140000,
2431.280029,2440.22998,2427.709961,2439.070068,2439.070068,3461680000,
2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2912600000,
2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3357840000,
2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3572300000,
2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3728860000,
2436.389893,2446.199951,2415.699951,2431.77002,2431.77002,4027340000,
2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4027750000,
2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3275500000,
2443.75,2443.75,2428.340088,2437.919922,2437.919922,3555590000,
2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3353050000,
2431.23999,2433.149902,2422.879883,2433.149902,2433.149902,5284720000,
2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3264700000,
2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3416510000,
2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3594820000,
2437.399902,2441.620117,2433.27002,2434.5,2434.5,3468210000,
2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5278330000,
2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3238970000,
2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3563910000,
2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3500800000,
2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3900280000,
2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1962290000,
